C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_30_151.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_30_151.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_30_151.jpg, 0, 0.4624873, 0, 0.4737373
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_30_254.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_30_254.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_30_254.jpg, 0, 0.7701838, 0, 1.207458
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_30_359.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_30_359.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_30_359.jpg, 0, 1, 0, 2.474768
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_30_461.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_30_461.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_30_461.jpg, 0, 1, 0, 3.630008
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_30_565.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_30_565.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_30_565.jpg, 0, 1, 0, 4.800814
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_30_667.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_30_667.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_30_667.jpg, -0.0972867, 1, 0, 5.957191
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_30_772.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_30_772.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_30_772.jpg, -0.2797845, 1, 0, 7.079874
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_30_873.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_30_873.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_30_873.jpg, 0, 1, 0, 8.213876
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_30_976.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_30_976.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_30_976.jpg, 0, 1, 0, 9.336741
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_31_081.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_31_081.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_31_081.jpg, -0.08766, 1, 0, 10.6705
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_31_185.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_31_185.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_31_185.jpg, -0.3809043, 1, 0, 11.55442
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_31_288.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_31_288.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_31_288.jpg, -0.3830905, 1, 0, 12.78962
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_31_388.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_31_388.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_31_388.jpg, -0.08420196, 1, 0, 13.67245
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_31_493.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_31_493.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_31_493.jpg, 0, 1, 0, 14.90271
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_31_597.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_31_597.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_31_597.jpg, 0, 1, 0, 15.90583
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_31_701.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_31_701.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_31_701.jpg, -0.197169, 1, 0, 17.16768
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_31_802.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_31_802.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_31_802.jpg, -0.2883135, 1, 0, 18.16755
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_31_904.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_31_904.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_31_904.jpg, -0.001539014, 1, 0, 19.19397
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_32_005.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_32_005.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_32_005.jpg, 0, 1, 0, 20.19016
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_32_107.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_32_107.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_32_107.jpg, 0, 1, 0, 21.21226
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_32_209.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_32_209.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_32_209.jpg, -0.1667199, 1, 0, 22.19018
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_32_310.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_32_310.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_32_310.jpg, -0.4669164, 1, 0, 23.05959
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_32_413.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_32_413.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_32_413.jpg, -0.771384, 1, 0, 23.75531
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_32_513.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_32_513.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_32_513.jpg, -0.7161345, 1, 0, 24.45522
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_32_616.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_32_616.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_32_616.jpg, -0.4096752, 1, 0, 25.44056
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_32_720.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_32_720.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_32_720.jpg, -0.05772592, 1, 0, 26.60023
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_32_825.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_32_825.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_32_825.jpg, 0, 1, 0, 27.51615
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_32_926.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_32_926.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_32_926.jpg, 0, 1, 0, 28.44452
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_33_030.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_33_030.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_33_030.jpg, 0, 1, 0, 29.36646
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_33_130.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_33_130.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_33_130.jpg, 0, 1, 0, 30.18719
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_33_233.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_33_233.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_33_233.jpg, 0, 1, 0, 30.19032
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_33_339.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_33_339.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_33_339.jpg, 0, 1, 0, 30.18991
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_33_440.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_33_440.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_33_440.jpg, 0, 1, 0, 30.19031
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_33_541.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_33_541.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_33_541.jpg, 0, 1, 0, 30.19031
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_33_643.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_33_643.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_33_643.jpg, 0, 1, 0, 30.19032
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_33_748.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_33_748.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_33_748.jpg, -0.0362283, 1, 0, 30.19001
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_33_851.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_33_851.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_33_851.jpg, -0.2086056, 1, 0, 30.17924
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_33_952.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_33_952.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_33_952.jpg, 0, 0.8135566, 0, 30.15434
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_34_055.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_34_055.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_34_055.jpg, 0, 0.5038314, 0, 30.07981
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_34_161.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_34_161.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_34_161.jpg, 0, 0.1508541, 0, 29.98623
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_34_262.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_34_262.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_34_262.jpg, -0.09043921, 0, 0, 29.73498
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_34_367.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_34_367.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_34_367.jpg, -0.384993, 0, 0, 29.34743
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_34_469.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_34_469.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_34_469.jpg, -0.07830666, 0, 0, 29.0267
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_34_574.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_34_574.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_34_574.jpg, 0, 0, 0, 28.72839
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_34_677.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_34_677.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_34_677.jpg, 0, 0, 0, 28.43861
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_34_781.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_34_781.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_34_781.jpg, 0, 0.0946137, 0, 28.10979
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_34_884.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_34_884.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_34_884.jpg, 0, 0.3864444, 0, 28.10809
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_34_991.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_34_991.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_34_991.jpg, -0.0381471, 0.6851046, 0, 28.46773
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_35_097.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_35_097.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_35_097.jpg, -0.3555021, 0.8322197, 0, 29.10174
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_35_202.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_35_202.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_35_202.jpg, -0.2481366, 0.4758673, 0, 29.58243
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_35_304.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_35_304.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_35_304.jpg, 0, 0.1893919, 0, 29.6911
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_35_407.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_35_407.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_35_407.jpg, 0, 0, 0, 29.46811
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_35_511.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_35_511.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_35_511.jpg, 0, 0, 0, 29.17101
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_35_612.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_35_612.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_35_612.jpg, 0, 0, 0, 28.87804
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_35_715.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_35_715.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_35_715.jpg, 0, 0, 0, 28.58802
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_35_820.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_35_820.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_35_820.jpg, 0, 0, 0, 28.2439
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_35_926.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_35_926.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_35_926.jpg, 0, 0, 0, 27.96029
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_36_027.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_36_027.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_36_027.jpg, -0.1616265, 0, 0, 27.6697
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_36_131.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_36_131.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_36_131.jpg, -0.4267815, 0, 0, 27.26606
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_36_238.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_36_238.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_36_238.jpg, -0.08426103, 0, 0, 26.91238
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_36_341.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_36_341.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_36_341.jpg, 0, 0, 0, 26.63243
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_36_443.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_36_443.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_36_443.jpg, 0, 0, 0, 26.3632
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_36_548.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_36_548.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_36_548.jpg, -0.1183797, 0, 0, 26.09499
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_36_651.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_36_651.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_36_651.jpg, -0.1890516, 0, 0, 25.77923
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_36_756.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_36_756.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_36_756.jpg, 0, 0, 0, 25.51837
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_36_861.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_36_861.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_36_861.jpg, 0, 0, 0, 25.20943
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_36_968.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_36_968.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_36_968.jpg, 0, 0.1978602, 0, 25.03108
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_37_076.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_37_076.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_37_076.jpg, 0, 0.4985161, 0, 25.19929
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_37_182.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_37_182.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_37_182.jpg, 0, 0.8632417, 0, 25.88996
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_37_282.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_37_282.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_37_282.jpg, 0, 1, 0, 26.79291
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_37_385.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_37_385.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_37_385.jpg, -0.0768999, 1, 0, 27.73014
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_37_490.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_37_490.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_37_490.jpg, -0.363426, 1, 0, 28.5795
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_37_591.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_37_591.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_37_591.jpg, -0.111693, 1, 0, 29.46446
C:\Users\ak977\Downloads\simulator-windows-64\IMG\center_2025_02_22_17_51_37_698.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\left_2025_02_22_17_51_37_698.jpg, C:\Users\ak977\Downloads\simulator-windows-64\IMG\right_2025_02_22_17_51_37_698.jpg, 0, 1, 0, 30.18909
